123.51.34.0/23        AS45510       TELCOINABOX-AU Level 10, 9 Hunter Street, AU
                      AS38333       SYMBIO-AS-AU-AP Symbio Networks, AU
123.51.36.0/22        AS45510       TELCOINABOX-AU Level 10, 9 Hunter Street, AU
                      AS38333       SYMBIO-AS-AU-AP Symbio Networks, AU
123.51.48.0/24        AS45510       TELCOINABOX-AU Level 10, 9 Hunter Street, AU
                      AS38333       SYMBIO-AS-AU-AP Symbio Networks, AU
123.51.62.0/23        AS45510       TELCOINABOX-AU Level 10, 9 Hunter Street, AU
                      AS38333       SYMBIO-AS-AU-AP Symbio Networks, AU
123.51.62.0/24        AS45510       TELCOINABOX-AU Level 10, 9 Hunter Street, AU
                      AS38333       SYMBIO-AS-AU-AP Symbio Networks, AU
123.51.63.0/24        AS45510       TELCOINABOX-AU Level 10, 9 Hunter Street, AU
                      AS38333       SYMBIO-AS-AU-AP Symbio Networks, AU
123.51.74.0/23        AS45510       TELCOINABOX-AU Level 10, 9 Hunter Street, AU
                      AS38333       SYMBIO-AS-AU-AP Symbio Networks, AU
123.51.74.0/24        AS45510       TELCOINABOX-AU Level 10, 9 Hunter Street, AU
                      AS38333       SYMBIO-AS-AU-AP Symbio Networks, AU
123.51.76.0/22        AS45510       TELCOINABOX-AU Level 10, 9 Hunter Street, AU
                      AS38333       SYMBIO-AS-AU-AP Symbio Networks, AU
123.51.76.0/23        AS45510       TELCOINABOX-AU Level 10, 9 Hunter Street, AU
                      AS38333       SYMBIO-AS-AU-AP Symbio Networks, AU
123.51.78.0/23        AS45510       TELCOINABOX-AU Level 10, 9 Hunter Street, AU
                      AS38333       SYMBIO-AS-AU-AP Symbio Networks, AU
123.51.103.0/24       AS45510       TELCOINABOX-AU Level 10, 9 Hunter Street, AU
                      AS38333       SYMBIO-AS-AU-AP Symbio Networks, AU
123.51.104.0/24       AS45510       TELCOINABOX-AU Level 10, 9 Hunter Street, AU
                      AS38333       SYMBIO-AS-AU-AP Symbio Networks, AU
123.51.105.0/24       AS45510       TELCOINABOX-AU Level 10, 9 Hunter Street, AU
                      AS38333       SYMBIO-AS-AU-AP Symbio Networks, AU
123.51.106.0/24       AS45510       TELCOINABOX-AU Level 10, 9 Hunter Street, AU
                      AS38333       SYMBIO-AS-AU-AP Symbio Networks, AU
123.58.0.0/20         AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS133119      UNICOM-CN China Unicom IP network, CN
123.58.240.0/20       AS4847        CNIX-AP China Networks Inter-Exchange, CN
                      AS133119      UNICOM-CN China Unicom IP network, CN
123.59.0.0/19         AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
123.59.32.0/19        AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
123.59.64.0/19        AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
123.59.96.0/19        AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
123.59.128.0/19       AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
123.59.160.0/19       AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
123.59.192.0/19       AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
123.59.224.0/19       AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
123.66.128.0/17       AS9394        CTTNET China TieTong Telecommunications Corporation, CN
                      AS24138       CTTNET China TieTong Telecommunications Corporation, CN
123.103.4.0/22        AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
123.103.8.0/22        AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
123.103.8.0/24        AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
123.103.12.0/24       AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
123.103.13.0/24       AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
123.103.15.0/24       AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
123.103.16.0/22       AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
123.103.20.0/22       AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
123.103.40.0/21       AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
123.103.48.0/21       AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
123.103.56.0/21       AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
123.103.72.0/21       AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
123.103.80.0/20       AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
123.103.112.0/20      AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
124.156.41.0/24       AS132203      TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN
                      AS4290000811  --No Registry Entry--
124.250.0.0/15        AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4835        CHINANET-IDC-SN China Telecom Group, CN
124.250.0.0/16        AS9308        CHINA-ABITCOOL AbitcoolChina Inc., CN
                      AS9802        CHINA-ABITCOOL AbitcoolChina Inc., CN
124.250.6.0/23        AS9308        CHINA-ABITCOOL AbitcoolChina Inc., CN
                      AS9802        CHINA-ABITCOOL AbitcoolChina Inc., CN
124.250.8.0/21        AS9308        CHINA-ABITCOOL AbitcoolChina Inc., CN
                      AS9802        CHINA-ABITCOOL AbitcoolChina Inc., CN
124.250.36.0/23       AS9308        CHINA-ABITCOOL AbitcoolChina Inc., CN
                      AS9802        CHINA-ABITCOOL AbitcoolChina Inc., CN
124.250.236.0/24      AS9308        CHINA-ABITCOOL AbitcoolChina Inc., CN
                      AS9802        CHINA-ABITCOOL AbitcoolChina Inc., CN
124.251.0.0/16        AS9308        CHINA-ABITCOOL AbitcoolChina Inc., CN
                      AS9802        CHINA-ABITCOOL AbitcoolChina Inc., CN
124.251.0.0/17        AS9308        CHINA-ABITCOOL AbitcoolChina Inc., CN
                      AS9802        CHINA-ABITCOOL AbitcoolChina Inc., CN
124.251.8.0/23        AS9308        CHINA-ABITCOOL AbitcoolChina Inc., CN
                      AS9802        CHINA-ABITCOOL AbitcoolChina Inc., CN
124.251.32.0/19       AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
124.251.44.0/22       AS9308        CHINA-ABITCOOL AbitcoolChina Inc., CN
                      AS9802        CHINA-ABITCOOL AbitcoolChina Inc., CN
124.251.48.0/22       AS9308        CHINA-ABITCOOL AbitcoolChina Inc., CN
                      AS9802        CHINA-ABITCOOL AbitcoolChina Inc., CN
124.251.96.0/23       AS9308        CHINA-ABITCOOL AbitcoolChina Inc., CN
                      AS9802        CHINA-ABITCOOL AbitcoolChina Inc., CN
124.251.110.0/23      AS9308        CHINA-ABITCOOL AbitcoolChina Inc., CN
                      AS9802        CHINA-ABITCOOL AbitcoolChina Inc., CN
124.251.126.0/23      AS9308        CHINA-ABITCOOL AbitcoolChina Inc., CN
                      AS9802        CHINA-ABITCOOL AbitcoolChina Inc., CN
124.251.132.0/22      AS9308        CHINA-ABITCOOL AbitcoolChina Inc., CN
                      AS9802        CHINA-ABITCOOL AbitcoolChina Inc., CN
125.208.1.0/24        AS4847        CNIX-AP China Networks Inter-Exchange, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
125.208.4.0/24        AS4847        CNIX-AP China Networks Inter-Exchange, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
125.208.7.0/24        AS4847        CNIX-AP China Networks Inter-Exchange, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
125.208.8.0/24        AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
                      AS4847        CNIX-AP China Networks Inter-Exchange, CN
125.208.9.0/24        AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
                      AS4847        CNIX-AP China Networks Inter-Exchange, CN
125.208.10.0/24       AS4847        CNIX-AP China Networks Inter-Exchange, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
125.208.12.0/24       AS4847        CNIX-AP China Networks Inter-Exchange, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
125.208.20.0/24       AS4847        CNIX-AP China Networks Inter-Exchange, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
125.208.22.0/24       AS4847        CNIX-AP China Networks Inter-Exchange, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
125.208.24.0/24       AS4847        CNIX-AP China Networks Inter-Exchange, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
125.208.26.0/24       AS4847        CNIX-AP China Networks Inter-Exchange, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
125.208.32.0/24       AS24151       CNNIC-CRITICAL-AP China Internet Network Infomation Center, CN
                      AS24406       CNNIC-CRITICAL-AP China Internet Network Infomation Center, CN
125.208.34.0/24       AS24151       CNNIC-CRITICAL-AP China Internet Network Infomation Center, CN
                      AS24409       CNNIC-CRITICAL-AP China Internet Network Infomation Center, CN
125.208.43.0/24       AS24406       CNNIC-CRITICAL-AP China Internet Network Infomation Center, CN
                      AS24409       CNNIC-CRITICAL-AP China Internet Network Infomation Center, CN
125.220.120.0/23      AS4538        ERX-CERNET-BKB China Education and Research Network Center, CN
                      AS24358       CNGI-WH-IX-AS-AP CERNET2 IX at Huazhong University of Science and Technology, CN
125.220.126.0/23      AS4538        ERX-CERNET-BKB China Education and Research Network Center, CN
                      AS24358       CNGI-WH-IX-AS-AP CERNET2 IX at Huazhong University of Science and Technology, CN
125.254.168.0/21      AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
128.201.163.0/24      AS264668      NEDETEL S.A., EC
                      AS52468       UFINET PANAMA S.A., PA
129.227.160.0/21      AS4229        ZEN-NET, US
                      AS21859       ZEN-ECN, US
129.227.160.0/24      AS4229        ZEN-NET, US
                      AS21859       ZEN-ECN, US
129.227.164.0/24      AS4229        ZEN-NET, US
                      AS21859       ZEN-ECN, US
130.186.0.0/19        AS137         ASGARR Consortium GARR, IT
                      AS198949      VS-AS, IL
130.229.0.0/18        AS2837        SUNET-KI, SE
                      AS65000       -Private Use AS-, ZZ
131.196.12.0/24       AS52468       UFINET PANAMA S.A., PA
                      AS264668      NEDETEL S.A., EC
131.196.14.0/24       AS52468       UFINET PANAMA S.A., PA
                      AS264668      NEDETEL S.A., EC
131.196.114.0/24      AS52468       UFINET PANAMA S.A., PA
                      AS264668      NEDETEL S.A., EC
131.196.115.0/24      AS52468       UFINET PANAMA S.A., PA
                      AS264668      NEDETEL S.A., EC
131.239.175.0/24      AS46887       LIGHTOWER, US
                      AS11426       TWC-11426-CAROLINAS, US
134.119.12.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.14.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.15.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.22.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.25.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.27.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.29.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.31.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.33.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.35.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.37.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.38.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.44.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.50.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.52.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.53.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.57.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.58.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.59.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.60.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.61.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.62.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.63.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.64.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.66.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.69.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.70.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.73.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.74.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.78.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.79.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.80.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.81.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.82.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.83.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.84.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.87.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.88.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.93.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.94.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.96.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.97.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.98.0/24       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.100.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.101.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.102.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.103.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.104.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.105.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.106.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.107.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.108.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.109.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.110.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.115.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.116.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.117.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.120.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.123.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.127.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.128.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.129.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.130.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.131.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.134.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.135.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.136.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.137.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.138.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.139.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.144.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.146.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.147.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.148.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.149.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.151.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.153.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.155.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.157.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.158.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.160.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.162.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.163.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.164.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.165.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.167.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.168.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.169.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.170.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.171.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.119.175.0/24      AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
134.124.0.0/16        AS46832       UNIVERSITY-OF-MISSOURI-SYSTEM-INTER-CAMPUS-NETWORK, US
                      AS2572        MORENET, US
134.146.11.0/24       AS3917        SHELL-3917 Shell Information Technology International B.V., EU
                      AS5384        EMIRATES-INTERNET Emirates Internet, AE
134.208.0.0/16        AS17711       NDHU-TW National Dong Hwa University, TW
                      AS1659        ERX-TANET-ASN1 Taiwan Academic Network TANet Information Center, TW
136.175.204.0/24      AS53990       AS-IAASRUN-, US
                      AS397494      NETSAPIENS-HYPERSCALE-AS01, US
136.179.46.0/24       AS53990       AS-IAASRUN-, US
                      AS397494      NETSAPIENS-HYPERSCALE-AS01, US
138.97.51.0/24        AS262811      Mendex Networks, BR
                      AS28271       DataCorpore Servicos e Representacoes, BR
138.230.144.0/20      AS13336       ASN-WR-COM, US
                      AS400301      EVERGY-METRO-ASN-2, US
138.230.248.0/21      AS13336       ASN-WR-COM, US
                      AS400301      EVERGY-METRO-ASN-2, US
139.9.144.0/20        AS58519       CHINATELECOM-CTCLOUD Cloud Computing Corporation, CN
                      AS134542      UNICOM-GUIAN China Unicom IP network, CN
139.9.224.0/20        AS58519       CHINATELECOM-CTCLOUD Cloud Computing Corporation, CN
                      AS134542      UNICOM-GUIAN China Unicom IP network, CN
139.9.240.0/21        AS58519       CHINATELECOM-CTCLOUD Cloud Computing Corporation, CN
                      AS134542      UNICOM-GUIAN China Unicom IP network, CN
139.9.248.0/22        AS58519       CHINATELECOM-CTCLOUD Cloud Computing Corporation, CN
                      AS134542      UNICOM-GUIAN China Unicom IP network, CN
139.159.96.0/21       AS4811        CHINANET-SHANGHAI-MAN China Telecom Group, CN
                      AS138421      CU-CN-AS China Unicom, CN
139.159.108.0/23      AS4811        CHINANET-SHANGHAI-MAN China Telecom Group, CN
                      AS138421      CU-CN-AS China Unicom, CN
139.159.110.0/24      AS4811        CHINANET-SHANGHAI-MAN China Telecom Group, CN
                      AS138421      CU-CN-AS China Unicom, CN
139.159.166.0/23      AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
139.220.192.0/23      AS17638       CHINATELECOM-TJ-AS-AP ASN for TIANJIN Provincial Net of CT, CN
                      AS55988       CNNIC-PBSL-AP Pacnet Business Solutions LTD, CN
139.220.194.0/23      AS17638       CHINATELECOM-TJ-AS-AP ASN for TIANJIN Provincial Net of CT, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
139.220.240.0/22      AS17638       CHINATELECOM-TJ-AS-AP ASN for TIANJIN Provincial Net of CT, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
140.210.0.0/20        AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS4808        CHINA169-BJ China Unicom Beijing Province Network, CN
140.210.128.0/19      AS4811        CHINANET-SHANGHAI-MAN China Telecom Group, CN
                      AS138421      CU-CN-AS China Unicom, CN
140.210.192.0/19      AS58519       CHINATELECOM-CTCLOUD Cloud Computing Corporation, CN
                      AS134542      UNICOM-GUIAN China Unicom IP network, CN
140.210.224.0/20      AS58519       CHINATELECOM-CTCLOUD Cloud Computing Corporation, CN
                      AS134542      UNICOM-GUIAN China Unicom IP network, CN
140.228.20.0/24       AS19437       SS-ASH, US
                      AS834         IPXO, US
141.0.16.0/21         AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
141.98.240.0/24       AS11426       TWC-11426-CAROLINAS, US
                      AS9009        M247, RO
141.98.241.0/24       AS9009        M247, RO
                      AS11426       TWC-11426-CAROLINAS, US
141.138.208.0/24      AS12552       IPO-EU, SE
                      AS42708       PORTLANE www.portlane.com, SE
141.138.209.0/24      AS12552       IPO-EU, SE
                      AS42708       PORTLANE www.portlane.com, SE
141.138.210.0/24      AS12552       IPO-EU, SE
                      AS42708       PORTLANE www.portlane.com, SE
141.138.211.0/24      AS12552       IPO-EU, SE
                      AS42708       PORTLANE www.portlane.com, SE
141.138.212.0/24      AS12552       IPO-EU, SE
                      AS42708       PORTLANE www.portlane.com, SE
141.138.214.0/24      AS12552       IPO-EU, SE
                      AS42708       PORTLANE www.portlane.com, SE
141.138.215.0/24      AS12552       IPO-EU, SE
                      AS42708       PORTLANE www.portlane.com, SE
141.226.96.0/24       AS48851       RADWARE, IL
